seq_id	pfam_acc	pfam_name	evalue
GCF_013031405.1|Pseudomonadota|Ruegeria|Ruegeria_sp013031405|GCF_013031405.1_1446	PF06850.18	PHB_depo_C	5.5e-23
GCF_013112245.1|Pseudomonadota|Ruegeria|Ruegeria_sp013112245|GCF_013112245.1_1920	PF06850.18	PHB_depo_C	2.4e-24
GCF_013114835.1|Pseudomonadota|Bradyrhizobium|Bradyrhizobium_archetypum|GCF_013114835.1_10179	PF06850.18	PHB_depo_C	1.2e-11
GCF_013114835.1|Pseudomonadota|Bradyrhizobium|Bradyrhizobium_archetypum|GCF_013114835.1_10179	PF06850.18	PHB_depo_C	6.6e-10
GCF_013141915.1|Pseudomonadota|Cupriavidus|Cupriavidus_necator_B|GCF_013141915.1_2413	PF06850.18	PHB_depo_C	2.3e-07
GCF_013170805.1|Pseudomonadota|Mesorhizobium|Mesorhizobium_sp013170805|GCF_013170805.1_1378	PF06850.18	PHB_depo_C	6.9e-21
GCF_013170805.1|Pseudomonadota|Mesorhizobium|Mesorhizobium_sp013170805|GCF_013170805.1_7818	PF06850.18	PHB_depo_C	3.8e-01
GCF_013170805.1|Pseudomonadota|Mesorhizobium|Mesorhizobium_sp013170805|GCF_013170805.1_7818	PF06850.18	PHB_depo_C	1.3e-06
GCF_013170825.1|Pseudomonadota|Mesorhizobium|Mesorhizobium_sp013170825|GCF_013170825.1_1530	PF06850.18	PHB_depo_C	3.6e-21
GCF_013177695.1|Pseudomonadota|Paraburkholderia|Paraburkholderia_solitsugae|GCF_013177695.1_10120	PF06850.18	PHB_depo_C	4.5e-13
GCF_013177695.1|Pseudomonadota|Paraburkholderia|Paraburkholderia_solitsugae|GCF_013177695.1_10120	PF06850.18	PHB_depo_C	9.9e-07
GCF_013177735.1|Pseudomonadota|Paraburkholderia|Paraburkholderia_elongata|GCF_013177735.1_7649	PF06850.18	PHB_depo_C	4.3e-07
GCF_013177735.1|Pseudomonadota|Paraburkholderia|Paraburkholderia_elongata|GCF_013177735.1_7649	PF06850.18	PHB_depo_C	8.6e-04
GCF_013266695.1|Pseudomonadota|Hongsoonwoonella|Hongsoonwoonella_zoysiae|GCF_013266695.1_1182	PF06850.18	PHB_depo_C	1.9e-10
GCF_013267355.1|Pseudomonadota|Achromobacter|Achromobacter_pestifer_A|GCF_013267355.1_1555	PF06850.18	PHB_depo_C	1.7e+01
GCF_013267355.1|Pseudomonadota|Achromobacter|Achromobacter_pestifer_A|GCF_013267355.1_1555	PF06850.18	PHB_depo_C	1.0e-05
GCF_013267355.1|Pseudomonadota|Achromobacter|Achromobacter_pestifer_A|GCF_013267355.1_1555	PF06850.18	PHB_depo_C	2.2e-05
GCF_013282575.1|Pseudomonadota|Trinickia|Trinickia_sp013282575|GCF_013282575.1_2687	PF06850.18	PHB_depo_C	7.3e-04
GCF_013282575.1|Pseudomonadota|Trinickia|Trinickia_sp013282575|GCF_013282575.1_2687	PF06850.18	PHB_depo_C	2.0e-10
GCF_013294065.1|Pseudomonadota|Sphaerotilus|Sphaerotilus_uruguayifluvii|GCF_013294065.1_3051	PF06850.18	PHB_depo_C	3.0e+00
GCF_013294065.1|Pseudomonadota|Sphaerotilus|Sphaerotilus_uruguayifluvii|GCF_013294065.1_3051	PF06850.18	PHB_depo_C	2.7e-07
GCF_013294065.1|Pseudomonadota|Sphaerotilus|Sphaerotilus_uruguayifluvii|GCF_013294065.1_3051	PF06850.18	PHB_depo_C	1.0e-06
GCF_013297935.1|Pseudomonadota|Allorhodoferax|Allorhodoferax_sp013297935|GCF_013297935.1_1928	PF06850.18	PHB_depo_C	7.7e-05
GCF_013297935.1|Pseudomonadota|Allorhodoferax|Allorhodoferax_sp013297935|GCF_013297935.1_1928	PF06850.18	PHB_depo_C	6.0e+01
GCF_013297935.1|Pseudomonadota|Allorhodoferax|Allorhodoferax_sp013297935|GCF_013297935.1_1928	PF06850.18	PHB_depo_C	8.9e-04
GCF_013307225.1|Pseudomonadota|Polynucleobacter|Polynucleobacter_tropicus|GCF_013307225.1_589	PF06850.18	PHB_depo_C	2.3e-13
GCF_013314895.1|Pseudomonadota|Cupriavidus|Cupriavidus_gilardii_C|GCF_013314895.1_6284	PF06850.18	PHB_depo_C	6.2e-07
GCF_013314895.1|Pseudomonadota|Cupriavidus|Cupriavidus_gilardii_C|GCF_013314895.1_6284	PF06850.18	PHB_depo_C	8.6e-06
GCF_013362045.1|Pseudomonadota|Frateuria_A|Frateuria_A_sp013362045|GCF_013362045.1_2592	PF06850.18	PHB_depo_C	1.6e-09
GCF_013362045.1|Pseudomonadota|Frateuria_A|Frateuria_A_sp013362045|GCF_013362045.1_2592	PF06850.18	PHB_depo_C	4.6e-07
GCF_013363755.1|Pseudomonadota|Comamonas|Comamonas_antarctica|GCF_013363755.1_2892	PF06850.18	PHB_depo_C	6.0e-21
GCF_013366925.1|Pseudomonadota|Paraburkholderia|Paraburkholderia_youngii|GCF_013366925.1_7552	PF06850.18	PHB_depo_C	7.2e+01
GCF_013366925.1|Pseudomonadota|Paraburkholderia|Paraburkholderia_youngii|GCF_013366925.1_7552	PF06850.18	PHB_depo_C	2.8e-04
GCF_013366925.1|Pseudomonadota|Paraburkholderia|Paraburkholderia_youngii|GCF_013366925.1_7552	PF06850.18	PHB_depo_C	6.5e-08
GCF_013369485.1|Pseudomonadota|Rugamonas|Rugamonas_sp013369485|GCF_013369485.1_8937	PF06850.18	PHB_depo_C	5.5e-04
GCF_013369485.1|Pseudomonadota|Rugamonas|Rugamonas_sp013369485|GCF_013369485.1_8937	PF06850.18	PHB_depo_C	1.4e-03
GCF_013376005.1|Pseudomonadota|Rugamonas|Rugamonas_sp013376005|GCF_013376005.1_3714	PF06850.18	PHB_depo_C	2.4e+00
GCF_013376005.1|Pseudomonadota|Rugamonas|Rugamonas_sp013376005|GCF_013376005.1_3714	PF06850.18	PHB_depo_C	3.2e-07
GCF_013377015.1|Pseudomonadota|JARJEH01|JARJEH01_sp013377015|GCF_013377015.1_1841	PF06850.18	PHB_depo_C	2.0e-07
GCF_013377015.1|Pseudomonadota|JARJEH01|JARJEH01_sp013377015|GCF_013377015.1_1841	PF06850.18	PHB_depo_C	5.1e-09
GCF_013387465.1|Pseudomonadota|Hydrogenophaga|Hydrogenophaga_aromaticivorans|GCF_013387465.1_1814	PF06850.18	PHB_depo_C	1.1e-01
GCF_013387465.1|Pseudomonadota|Hydrogenophaga|Hydrogenophaga_aromaticivorans|GCF_013387465.1_1814	PF06850.18	PHB_depo_C	1.4e-01
GCF_013387465.1|Pseudomonadota|Hydrogenophaga|Hydrogenophaga_aromaticivorans|GCF_013387465.1_1814	PF06850.18	PHB_depo_C	2.0e-07
GCF_013403875.1|Pseudomonadota|Burkholderia|Burkholderia_guangdongensis|GCF_013403875.1_6093	PF06850.18	PHB_depo_C	3.1e-21
GCF_013408655.1|Pseudomonadota|Pigmentiphaga|Pigmentiphaga_litoralis_A|GCF_013408655.1_9256	PF06850.18	PHB_depo_C	2.1e-19
GCF_013409255.1|Pseudomonadota|Paraburkholderia|Paraburkholderia_sp013409255|GCF_013409255.1_2356	PF06850.18	PHB_depo_C	4.7e-02
GCF_013409255.1|Pseudomonadota|Paraburkholderia|Paraburkholderia_sp013409255|GCF_013409255.1_2356	PF06850.18	PHB_depo_C	7.2e-02
GCF_013409255.1|Pseudomonadota|Paraburkholderia|Paraburkholderia_sp013409255|GCF_013409255.1_2356	PF06850.18	PHB_depo_C	2.4e-01
GCF_013409255.1|Pseudomonadota|Paraburkholderia|Paraburkholderia_sp013409255|GCF_013409255.1_2356	PF06850.18	PHB_depo_C	1.3e+04
GCF_013415845.1|Pseudomonadota|Rhodopseudomonas|Rhodopseudomonas_palustris_F|GCF_013415845.1_884	PF06850.18	PHB_depo_C	1.0e-26
GCF_013423485.1|Pseudomonadota|Azospirillum|Azospirillum_oleiclasticum|GCF_013423485.1_6586	PF06850.18	PHB_depo_C	3.7e-06
GCF_013426915.1|Pseudomonadota|Paraburkholderia|Paraburkholderia_sp013426915|GCF_013426915.1_11003	PF06850.18	PHB_depo_C	1.2e-07
GCF_013426915.1|Pseudomonadota|Paraburkholderia|Paraburkholderia_sp013426915|GCF_013426915.1_11003	PF06850.18	PHB_depo_C	3.5e-07
GCF_013464915.1|Pseudomonadota|Stenotrophomonas|Stenotrophomonas_maltophilia_AT|GCF_013464915.1_3487	PF06850.18	PHB_depo_C	1.9e-20
GCF_013520985.1|Pseudomonadota|Mesorhizobium|Mesorhizobium_neociceri|GCF_013520985.1_1627	PF06850.18	PHB_depo_C	2.6e-19
GCF_013791765.1|Pseudomonadota|Rhodoferax|Rhodoferax_sp013791765|GCF_013791765.1_4783	PF06850.18	PHB_depo_C	1.0e-11
GCF_013791775.1|Pseudomonadota|Hyphomonas|Hyphomonas_sp013791775|GCF_013791775.1_2726	PF06850.18	PHB_depo_C	3.7e-10
GCF_013791775.1|Pseudomonadota|Hyphomonas|Hyphomonas_sp013791775|GCF_013791775.1_2726	PF06850.18	PHB_depo_C	3.8e-07
GCF_013817205.1|Pseudomonadota|Polaromonas|Polaromonas_sp013817205|GCF_013817205.1_3360	PF06850.18	PHB_depo_C	1.0e-12
GCF_014042345.1|Pseudomonadota|Rugamonas|Rugamonas_brunnea|GCF_014042345.1_4888	PF06850.18	PHB_depo_C	1.2e-21
GCF_014076415.1|Pseudomonadota|Comamonas|Comamonas_testosteroni_F|GCF_014076415.1_4939	PF06850.18	PHB_depo_C	2.0e-06
GCF_014076415.1|Pseudomonadota|Comamonas|Comamonas_testosteroni_F|GCF_014076415.1_4939	PF06850.18	PHB_depo_C	1.1e-06
GCF_014138285.1|Pseudomonadota|Phyllobacterium|Phyllobacterium_myrsinacearum_A|GCF_014138285.1_2792	PF06850.18	PHB_depo_C	5.1e-20
GCF_014145395.1|Pseudomonadota|Marilutibacter|Marilutibacter_penaei|GCF_014145395.1_67	PF06850.18	PHB_depo_C	5.6e-06
GCF_014145395.1|Pseudomonadota|Marilutibacter|Marilutibacter_penaei|GCF_014145395.1_67	PF06850.18	PHB_depo_C	1.8e-01
GCF_014158035.1|Pseudomonadota|Rhizobium_E|Rhizobium_E_sp014158035|GCF_014158035.1_3209	PF06850.18	PHB_depo_C	1.1e-05
GCF_014158035.1|Pseudomonadota|Rhizobium_E|Rhizobium_E_sp014158035|GCF_014158035.1_3209	PF06850.18	PHB_depo_C	5.6e-06
GCF_014170335.1|Pseudomonadota|Achromobacter|Achromobacter_sp014170335|GCF_014170335.1_108	PF06850.18	PHB_depo_C	4.2e-07
GCF_014170335.1|Pseudomonadota|Achromobacter|Achromobacter_sp014170335|GCF_014170335.1_108	PF06850.18	PHB_depo_C	9.7e-09
GCF_014189455.1|Pseudomonadota|Mesorhizobium|Mesorhizobium_huakuii_A|GCF_014189455.1_9048	PF06850.18	PHB_depo_C	6.5e-16
GCF_014189455.1|Pseudomonadota|Mesorhizobium|Mesorhizobium_huakuii_A|GCF_014189455.1_9049	PF06850.18	PHB_depo_C	3.3e-08
GCF_014191055.1|Pseudomonadota|Microvirga|Microvirga_lupini_A|GCF_014191055.1_5549	PF06850.18	PHB_depo_C	3.8e-08
GCF_014191875.1|Pseudomonadota|Rugamonas|Rugamonas_violacea_A|GCF_014191875.1_7060	PF06850.18	PHB_depo_C	6.5e+00
GCF_014191875.1|Pseudomonadota|Rugamonas|Rugamonas_violacea_A|GCF_014191875.1_7060	PF06850.18	PHB_depo_C	2.2e-06
GCF_014192155.1|Pseudomonadota|Roseateles|Roseateles_terrae|GCF_014192155.1_46	PF06850.18	PHB_depo_C	8.7e-05
GCF_014192155.1|Pseudomonadota|Roseateles|Roseateles_terrae|GCF_014192155.1_46	PF06850.18	PHB_depo_C	7.2e-09
GCF_014192155.1|Pseudomonadota|Roseateles|Roseateles_terrae|GCF_014192155.1_46	PF06850.18	PHB_depo_C	6.3e-07
GCF_014192715.1|Pseudomonadota|Luteibacter|Luteibacter_sp014192715|GCF_014192715.1_554	PF06850.18	PHB_depo_C	5.6e-06
GCF_014192715.1|Pseudomonadota|Luteibacter|Luteibacter_sp014192715|GCF_014192715.1_554	PF06850.18	PHB_depo_C	1.5e-06
GCF_014196455.1|Pseudomonadota|Kaistia|Kaistia_hirudinis|GCF_014196455.1_3811	PF06850.18	PHB_depo_C	3.5e-10
GCF_014197035.1|Pseudomonadota|Sphingobium|Sphingobium_scionense|GCF_014197035.1_8974	PF06850.18	PHB_depo_C	1.4e-14
GCF_014197145.1|Pseudomonadota|Gellertiella|Gellertiella_hungarica|GCF_014197145.1_6873	PF06850.18	PHB_depo_C	5.7e-17
GCF_014197275.1|Pseudomonadota|Xanthomonas|Xanthomonas_campestris_B|GCF_014197275.1_171	PF06850.18	PHB_depo_C	1.8e-07
GCF_014197275.1|Pseudomonadota|Xanthomonas|Xanthomonas_campestris_B|GCF_014197275.1_171	PF06850.18	PHB_depo_C	1.1e-04
GCF_014197275.1|Pseudomonadota|Xanthomonas|Xanthomonas_campestris_B|GCF_014197275.1_171	PF06850.18	PHB_depo_C	8.5e-04
GCF_014197855.1|Pseudomonadota|Rhodospira|Rhodospira_marina|GCF_014197855.1_3414	PF06850.18	PHB_depo_C	3.5e-06
GCF_014197855.1|Pseudomonadota|Rhodospira|Rhodospira_marina|GCF_014197855.1_3414	PF06850.18	PHB_depo_C	4.0e+01
GCF_014200045.1|Pseudomonadota|Rhizorhapis|Rhizorhapis_suberifaciens|GCF_014200045.1_2320	PF06850.18	PHB_depo_C	1.0e-08
GCF_014200455.1|Pseudomonadota|Paraburkholderia|Paraburkholderia_bannensis_A|GCF_014200455.1_5546	PF06850.18	PHB_depo_C	3.9e-14
GCF_014200725.1|Pseudomonadota|Janthinobacterium|Janthinobacterium_sp014200725|GCF_014200725.1_5837	PF06850.18	PHB_depo_C	3.8e-18
GCF_014203125.1|Pseudomonadota|Rhodopseudomonas_A|Rhodopseudomonas_A_rhenobacensis|GCF_014203125.1_3550	PF06850.18	PHB_depo_C	2.4e-02
GCF_014203125.1|Pseudomonadota|Rhodopseudomonas_A|Rhodopseudomonas_A_rhenobacensis|GCF_014203125.1_3550	PF06850.18	PHB_depo_C	6.1e-10
GCF_014203125.1|Pseudomonadota|Rhodopseudomonas_A|Rhodopseudomonas_A_rhenobacensis|GCF_014203125.1_3550	PF06850.18	PHB_depo_C	1.4e-08
GCF_014207185.1|Pseudomonadota|Rhodanobacter|Rhodanobacter_sp014207185|GCF_014207185.1_473	PF06850.18	PHB_depo_C	3.3e-03
GCF_014207185.1|Pseudomonadota|Rhodanobacter|Rhodanobacter_sp014207185|GCF_014207185.1_473	PF06850.18	PHB_depo_C	2.9e-09
GCF_014207355.1|Pseudomonadota|Mesorhizobium|Mesorhizobium_sangaii|GCF_014207355.1_3868	PF06850.18	PHB_depo_C	4.9e-21
GCF_014207855.1|Pseudomonadota|Comamonas|Comamonas_odontotermitis_A|GCF_014207855.1_4217	PF06850.18	PHB_depo_C	2.5e-23
GCF_014217335.1|Pseudomonadota|Teredinibacter|Teredinibacter_purpureus|GCF_014217335.1_2469	PF06850.18	PHB_depo_C	1.7e-17
GCF_014284175.1|Pseudomonadota|Undibacterium|Undibacterium_flavidum|GCF_014284175.1_415	PF06850.18	PHB_depo_C	2.4e-17
GCF_014284255.1|Pseudomonadota|Undibacterium|Undibacterium_jejuense|GCF_014284255.1_1635	PF06850.18	PHB_depo_C	5.1e-10
GCF_014284255.1|Pseudomonadota|Undibacterium|Undibacterium_jejuense|GCF_014284255.1_1635	PF06850.18	PHB_depo_C	8.1e-01
GCF_014284275.1|Pseudomonadota|Undibacterium|Undibacterium_amnicola|GCF_014284275.1_405	PF06850.18	PHB_depo_C	7.6e-10
GCF_014284305.1|Pseudomonadota|Undibacterium|Undibacterium_seohonense|GCF_014284305.1_2316	PF06850.18	PHB_depo_C	4.5e-10
GCF_014297575.1|Pseudomonadota|Dyella|Dyella_telluris|GCF_014297575.1_2099	PF06850.18	PHB_depo_C	2.5e-07
GCF_014297575.1|Pseudomonadota|Dyella|Dyella_telluris|GCF_014297575.1_2099	PF06850.18	PHB_depo_C	4.2e-01
GCF_014297575.1|Pseudomonadota|Dyella|Dyella_telluris|GCF_014297575.1_2099	PF06850.18	PHB_depo_C	2.9e+02
GCF_014302995.1|Pseudomonadota|Variovorax|Variovorax_sp014302995|GCF_014302995.1_8024	PF06850.18	PHB_depo_C	5.1e-09
GCF_014302995.1|Pseudomonadota|Variovorax|Variovorax_sp014302995|GCF_014302995.1_8024	PF06850.18	PHB_depo_C	5.7e-01
GCF_014303735.1|Pseudomonadota|Variovorax|Variovorax_sp014303735|GCF_014303735.1_3753	PF06850.18	PHB_depo_C	5.0e-08
GCF_014303735.1|Pseudomonadota|Variovorax|Variovorax_sp014303735|GCF_014303735.1_3753	PF06850.18	PHB_depo_C	3.4e-05
GCF_014303735.1|Pseudomonadota|Variovorax|Variovorax_sp014303735|GCF_014303735.1_6294	PF06850.18	PHB_depo_C	1.8e-09
GCF_014323565.1|Pseudomonadota|Hyphobacterium|Hyphobacterium_sp014323565|GCF_014323565.1_3828	PF06850.18	PHB_depo_C	1.6e-16
GCF_014334095.1|Pseudomonadota|Novosphingopyxis|Novosphingopyxis_iocasae|GCF_014334095.1_4251	PF06850.18	PHB_depo_C	9.3e+03
GCF_014334095.1|Pseudomonadota|Novosphingopyxis|Novosphingopyxis_iocasae|GCF_014334095.1_4251	PF06850.18	PHB_depo_C	1.9e-07
GCF_014378415.1|Pseudomonadota|Aquabacterium|Aquabacterium_sp014378415|GCF_014378415.1_2576	PF06850.18	PHB_depo_C	7.5e-03
GCF_014378415.1|Pseudomonadota|Aquabacterium|Aquabacterium_sp014378415|GCF_014378415.1_2576	PF06850.18	PHB_depo_C	7.2e-17
GCF_014397785.1|Pseudomonadota|Paraburkholderia|Paraburkholderia_podalyriae|GCF_014397785.1_36	PF06850.18	PHB_depo_C	5.1e-07
GCF_014397785.1|Pseudomonadota|Paraburkholderia|Paraburkholderia_podalyriae|GCF_014397785.1_36	PF06850.18	PHB_depo_C	2.6e-04
GCF_014397785.1|Pseudomonadota|Paraburkholderia|Paraburkholderia_podalyriae|GCF_014397785.1_36	PF06850.18	PHB_depo_C	1.1e-03
GCF_014489475.1|Pseudomonadota|Agrilutibacter|Agrilutibacter_terrestris|GCF_014489475.1_2674	PF06850.18	PHB_depo_C	1.2e-06
GCF_014489475.1|Pseudomonadota|Agrilutibacter|Agrilutibacter_terrestris|GCF_014489475.1_2674	PF06850.18	PHB_depo_C	8.9e-05
GCF_014489535.1|Pseudomonadota|Diaphorobacter_A|Diaphorobacter_A_aerolatus|GCF_014489535.1_649	PF06850.18	PHB_depo_C	9.7e-05
GCF_014489535.1|Pseudomonadota|Diaphorobacter_A|Diaphorobacter_A_aerolatus|GCF_014489535.1_649	PF06850.18	PHB_depo_C	2.5e-07
GCF_014489595.1|Pseudomonadota|Acidovorax_F|Acidovorax_F_monticola|GCF_014489595.1_1149	PF06850.18	PHB_depo_C	1.0e-02
GCF_014489595.1|Pseudomonadota|Acidovorax_F|Acidovorax_F_monticola|GCF_014489595.1_1149	PF06850.18	PHB_depo_C	4.0e-07
GCF_014490035.1|Pseudomonadota|Achromobacter|Achromobacter_bronchisepticus_A|GCF_014490035.1_7773	PF06850.18	PHB_depo_C	2.8e-09
GCF_014490035.1|Pseudomonadota|Achromobacter|Achromobacter_bronchisepticus_A|GCF_014490035.1_7773	PF06850.18	PHB_depo_C	1.6e-02
GCF_014529705.1|Pseudomonadota|Bradyrhizobium|Bradyrhizobium_campsiandrae|GCF_014529705.1_2933	PF06850.18	PHB_depo_C	2.6e-13
GCF_014534685.1|Pseudomonadota|Oryzicola|Oryzicola_mucosus|GCF_014534685.1_976	PF06850.18	PHB_depo_C	1.7e-11
GCF_014534685.1|Pseudomonadota|Oryzicola|Oryzicola_mucosus|GCF_014534685.1_976	PF06850.18	PHB_depo_C	4.9e-09
GCF_014639875.1|Pseudomonadota|Blastomonas|Blastomonas_aquatica|GCF_014639875.1_3944	PF06850.18	PHB_depo_C	8.2e-10
GCF_014640075.1|Pseudomonadota|Camelimonas|Camelimonas_reniformis|GCF_014640075.1_3619	PF06850.18	PHB_depo_C	1.4e-07
GCF_014640075.1|Pseudomonadota|Camelimonas|Camelimonas_reniformis|GCF_014640075.1_3619	PF06850.18	PHB_depo_C	1.2e-06
GCF_014643535.1|Pseudomonadota|Aliidongia|Aliidongia_dinghuensis|GCF_014643535.1_5241	PF06850.18	PHB_depo_C	1.5e-18
GCF_014644535.1|Pseudomonadota|Neoroseomonas|Neoroseomonas_lacus|GCF_014644535.1_143	PF06850.18	PHB_depo_C	7.0e-09
GCF_014644535.1|Pseudomonadota|Neoroseomonas|Neoroseomonas_lacus|GCF_014644535.1_143	PF06850.18	PHB_depo_C	3.6e-08
GCF_014645195.1|Pseudomonadota|Novosphingobium|Novosphingobium_indicum|GCF_014645195.1_3297	PF06850.18	PHB_depo_C	1.8e-08
GCF_014645195.1|Pseudomonadota|Novosphingobium|Novosphingobium_indicum|GCF_014645195.1_3297	PF06850.18	PHB_depo_C	2.8e-04
GCF_014651935.1|Pseudomonadota|Marinobacter|Marinobacter_zhanjiangensis|GCF_014651935.1_6661	PF06850.18	PHB_depo_C	9.5e-09
GCF_014651995.1|Pseudomonadota|Cognatilysobacter|Cognatilysobacter_xinjiangensis|GCF_014651995.1_1434	PF06850.18	PHB_depo_C	4.8e-01
GCF_014651995.1|Pseudomonadota|Cognatilysobacter|Cognatilysobacter_xinjiangensis|GCF_014651995.1_1434	PF06850.18	PHB_depo_C	2.0e-06
GCF_014651995.1|Pseudomonadota|Cognatilysobacter|Cognatilysobacter_xinjiangensis|GCF_014651995.1_1434	PF06850.18	PHB_depo_C	5.9e-08
GCF_014652555.1|Pseudomonadota|Novosphingobium|Novosphingobium_colocasiae|GCF_014652555.1_4801	PF06850.18	PHB_depo_C	7.9e-04
GCF_014652555.1|Pseudomonadota|Novosphingobium|Novosphingobium_colocasiae|GCF_014652555.1_4801	PF06850.18	PHB_depo_C	1.6e-06
GCF_014652675.1|Pseudomonadota|Hydromonas|Hydromonas_limnophila|GCF_014652675.1_886	PF06850.18	PHB_depo_C	1.9e-21
GCF_014652875.1|Pseudomonadota|Tianweitania|Tianweitania_populi|GCF_014652875.1_4275	PF06850.18	PHB_depo_C	9.7e-05
GCF_014652875.1|Pseudomonadota|Tianweitania|Tianweitania_populi|GCF_014652875.1_4275	PF06850.18	PHB_depo_C	6.5e-09
GCF_014652875.1|Pseudomonadota|Tianweitania|Tianweitania_populi|GCF_014652875.1_4276	PF06850.18	PHB_depo_C	4.6e-08
GCF_014656415.1|Pseudomonadota|Seohaeicola_A|Seohaeicola_A_zhoushanensis|GCF_014656415.1_5730	PF06850.18	PHB_depo_C	2.7e-06
GCF_014656415.1|Pseudomonadota|Seohaeicola_A|Seohaeicola_A_zhoushanensis|GCF_014656415.1_5730	PF06850.18	PHB_depo_C	1.2e-07
GCF_014678725.1|Pseudomonadota|Thermomonas|Thermomonas_sp014678725|GCF_014678725.1_3079	PF06850.18	PHB_depo_C	8.3e-08
GCF_014678725.1|Pseudomonadota|Thermomonas|Thermomonas_sp014678725|GCF_014678725.1_3079	PF06850.18	PHB_depo_C	4.5e-01
GCF_014699075.1|Pseudomonadota|Microvirga|Microvirga_sp014699075|GCF_014699075.1_8986	PF06850.18	PHB_depo_C	1.1e-08
GCF_014764385.1|Pseudomonadota|Luteimonas|Luteimonas_sp014212025|GCF_014764385.1_721	PF06850.18	PHB_depo_C	2.9e-06
GCF_014764385.1|Pseudomonadota|Luteimonas|Luteimonas_sp014212025|GCF_014764385.1_721	PF06850.18	PHB_depo_C	6.5e-06
GCF_014836675.1|Pseudomonadota|Comamonas|Comamonas_avium|GCF_014836675.1_7032	PF06850.18	PHB_depo_C	2.0e-11
GCF_014837235.1|Pseudomonadota|Limnohabitans_A|Limnohabitans_A_radicicola|GCF_014837235.1_138	PF06850.18	PHB_depo_C	4.1e-09
GCF_014837235.1|Pseudomonadota|Limnohabitans_A|Limnohabitans_A_radicicola|GCF_014837235.1_138	PF06850.18	PHB_depo_C	4.5e-06
GCF_014842025.1|Pseudomonadota|Telluria|Telluria_sp014842025|GCF_014842025.1_1221	PF06850.18	PHB_depo_C	1.2e-06
GCF_014842025.1|Pseudomonadota|Telluria|Telluria_sp014842025|GCF_014842025.1_1221	PF06850.18	PHB_depo_C	3.3e-05
GCF_014843825.1|Pseudomonadota|Mesorhizobium|Mesorhizobium_silamurunense|GCF_014843825.1_10106	PF06850.18	PHB_depo_C	3.8e-11
GCF_014843825.1|Pseudomonadota|Mesorhizobium|Mesorhizobium_silamurunense|GCF_014843825.1_10106	PF06850.18	PHB_depo_C	4.2e-06
GCF_014845115.1|Pseudomonadota|Methylobacterium|Methylobacterium_zatmanii|GCF_014845115.1_2609	PF06850.18	PHB_depo_C	7.8e-09
GCF_014851815.1|Pseudomonadota|Pseudoxanthomonas_A|Pseudoxanthomonas_A_sp014851815|GCF_014851815.1_3315	PF06850.18	PHB_depo_C	1.1e-05
GCF_014851815.1|Pseudomonadota|Pseudoxanthomonas_A|Pseudoxanthomonas_A_sp014851815|GCF_014851815.1_3315	PF06850.18	PHB_depo_C	5.3e-03
GCF_014884385.1|Pseudomonadota|Phycobacter|Phycobacter_azelaicus|GCF_014884385.1_4493	PF06850.18	PHB_depo_C	8.6e-09
GCF_014884385.1|Pseudomonadota|Phycobacter|Phycobacter_azelaicus|GCF_014884385.1_4493	PF06850.18	PHB_depo_C	1.8e-10
GCF_014903745.1|Pseudomonadota|Mangrovicoccus|Mangrovicoccus_algicola|GCF_014903745.1_2917	PF06850.18	PHB_depo_C	7.5e-08
GCF_014903745.1|Pseudomonadota|Mangrovicoccus|Mangrovicoccus_algicola|GCF_014903745.1_2917	PF06850.18	PHB_depo_C	1.0e-03
GCF_015352955.1|Pseudomonadota|Noviherbaspirillum_A|Noviherbaspirillum_A_soli|GCF_015352955.1_2555	PF06850.18	PHB_depo_C	3.3e-18
GCF_015352955.1|Pseudomonadota|Noviherbaspirillum_A|Noviherbaspirillum_A_soli|GCF_015352955.1_6943	PF06850.18	PHB_depo_C	2.0e-16
GCF_015352985.1|Pseudomonadota|Noviherbaspirillum|Noviherbaspirillum_malthae|GCF_015352985.1_3259	PF06850.18	PHB_depo_C	1.5e+00
GCF_015352985.1|Pseudomonadota|Noviherbaspirillum|Noviherbaspirillum_malthae|GCF_015352985.1_3259	PF06850.18	PHB_depo_C	3.2e-07
GCF_015453285.1|Pseudomonadota|Lysobacter_J|Lysobacter_J_niastensis|GCF_015453285.1_2959	PF06850.18	PHB_depo_C	1.7e-06
GCF_015453285.1|Pseudomonadota|Lysobacter_J|Lysobacter_J_niastensis|GCF_015453285.1_2959	PF06850.18	PHB_depo_C	1.6e-06
GCF_015500075.1|Pseudomonadota|Mesorhizobium|Mesorhizobium_sp015500075|GCF_015500075.1_1645	PF06850.18	PHB_depo_C	1.5e-09
GCF_015500075.1|Pseudomonadota|Mesorhizobium|Mesorhizobium_sp015500075|GCF_015500075.1_1646	PF06850.18	PHB_depo_C	1.2e-18
GCF_015624485.1|Pseudomonadota|Bradyrhizobium|Bradyrhizobium_sp015624485|GCF_015624485.1_8640	PF06850.18	PHB_depo_C	2.5e-03
GCF_015624485.1|Pseudomonadota|Bradyrhizobium|Bradyrhizobium_sp015624485|GCF_015624485.1_8640	PF06850.18	PHB_depo_C	3.8e-09
GCF_015624485.1|Pseudomonadota|Bradyrhizobium|Bradyrhizobium_sp015624485|GCF_015624485.1_886	PF06850.18	PHB_depo_C	1.4e-03
